context_participant,context_block_code,subject,grade,blockContent,language,accommodation,modality,context_accession_number,context_accession_number,act_seq_acc,n_enter_item,n_enter_block,n_update_singleselect,n_next_button,n_click_itemtab,n_activate_tts,n_speak_tts,n_deactivate_tts,n_trigger_scroll,n_input_equationeditor,n_update_mathinput,n_update_inlinechoice,n_update_zone,n_add_drag,n_changestate_iic,n_more_button,n_bottomreached_scroll,n_update_multiselect,n_show_help,n_top_button,n_hide_help,n_update_iic,n_activate_scratchwork,n_drawmode_scratchwork,n_start_scratchwork,n_end_scratchwork,n_erasemode_scratchwork,n_update_scratchwork,n_clear_scratchwork,n_deactivate_scratchwork,n_clear_singleselect,n_remove_drag,n_in_zoom,n_out_zoom,n_clear_inlinechoice,n_highlightmode_scratchwork,n_clear_zone,n_clear_multiselect,n_previous_button,n_change_theme,n_open_equationeditor,n_clear_drag,n_replace_drag,n_hide_timer,n_show_timer,n_close_equationeditor,n_remove_inlinechoice,n_advance_assessment,enter_item_bool,enter_block_bool,update_singleselect_bool,next_button_bool,click_itemtab_bool,activate_tts_bool,speak_tts_bool,deactivate_tts_bool,trigger_scroll_bool,input_equationeditor_bool,update_mathinput_bool,update_inlinechoice_bool,update_zone_bool,add_drag_bool,changestate_iic_bool,more_button_bool,bottomreached_scroll_bool,update_multiselect_bool,show_help_bool,top_button_bool,hide_help_bool,update_iic_bool,activate_scratchwork_bool,drawmode_scratchwork_bool,start_scratchwork_bool,end_scratchwork_bool,erasemode_scratchwork_bool,update_scratchwork_bool,clear_scratchwork_bool,deactivate_scratchwork_bool,clear_singleselect_bool,remove_drag_bool,i_bool,out_zoom_bool,clear_inlinechoice_bool,highlightmode_scratchwork_bool,clear_zone_bool,clear_multiselect_bool,previous_button_bool,change_theme_bool,ope_bool,clear_drag_bool,replace_drag_bool,hide_timer_bool,show_timer_bool,close_equationeditor_bool,remove_inlinechoice_bool,advance_assessment_bool,n_modalitychanged,modalitychanged_bool
GX89VR,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['activate_tts', 'speak_tts', 'speak_tts', 'speak_tts', 'speak_tts', 'speak_tts', 'speak_tts', 'speak_tts', 'deactivate_tts', 'update_singleselect', 'update_singleselect', 'click_itemtab', 'click_itemtab', 'click_itemtab', 'next_button', 'click_itemtab', 'click_itemtab', 'click_itemtab']",0,0,2,1,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,True
HF55GJ,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
HJ22LX,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,['click_itemtab'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True
HJ22LX,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
HK54SR,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
HT79JD,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
HX43YS,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['activate_tts', 'speak_tts', 'speak_tts', 'deactivate_tts', 'update_singleselect', 'clear_singleselect', 'update_singleselect', 'next_button']",0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
HY78RX,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
JM67CS,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
JX78PD,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
KF42KV,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['click_itemtab', 'update_singleselect', 'next_button']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,True
KF54JF,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['update_singleselect', 'click_itemtab']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True
KF74LN,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['activate_scratchwork', 'drawmode_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'erasemode_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'highlightmode_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'erasemode_scratchwork', 'start_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'deactivate_scratchwork', 'update_singleselect', 'click_itemtab']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,21,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,True
KL82VM,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['update_singleselect', 'click_itemtab']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True
KP47BN,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'update_singleselect', 'update_singleselect', 'next_button']",0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
KS63WS,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,pen,VH098368,VH098368,"['start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,True
KS63WS,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['activate_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'start_scratchwork', 'deactivate_scratchwork', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'click_itemtab']",0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,True
KX33BJ,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'next_button', 'click_itemtab']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,True
LB74GJ,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,pen,VH098368,VH098368,"['start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork', 'start_scratchwork']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31,True
LB74GJ,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['activate_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'start_scratchwork', 'end_scratchwork', 'end_scratchwork', 'end_scratchwork', 'deactivate_scratchwork', 'update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,True
LC36KF,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'next_button', 'click_itemtab']",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,True
LC36KF,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['click_itemtab', 'click_itemtab']",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
LQ99SC,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'click_itemtab']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True
LR84QX,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
LV79MH,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['update_singleselect', 'update_singleselect', 'update_singleselect', 'click_itemtab', 'click_itemtab', 'click_itemtab', 'click_itemtab']",0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,True
LX53TD,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'update_singleselect', 'click_itemtab']",0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True
LZ56HM,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
MC92VH,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'click_itemtab']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True
MD62QF,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,touch,VH098368,VH098368,"['update_singleselect', 'click_itemtab']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True
MJ65QR,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['activate_tts', 'speak_tts', 'speak_tts', 'speak_tts', 'deactivate_tts', 'change_theme', 'change_theme', 'change_theme', 'activate_scratchwork', 'deactivate_scratchwork', 'update_singleselect', 'click_itemtab']",0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,True
ML43WD,2419MA1T02CLID30EX,Math,4th Grade,Cog,English,no accom,mouse,VH098368,VH098368,"['update_singleselect', 'next_button']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
